fname,VAR
D1621_D1622_D1623.csv,582724.9315877173
D3643_D3644_D3645.csv,41564.86290851752
D1645_D1646_D1647.csv,21561.97607247145
D3609_D3610_D3611.csv,167.34837397999812
D1620_D1621_D1622.csv,257800.98726007846
D3641_D3642_D3643.csv,1540182.3717337577
D2079_D2080_D2081.csv,13116.5004471629
D139_D140_D141.csv,131.28873473086125
D1_D2_D3.csv,13605.712155534091
D3615_D3616_D3617.csv,4863.1145345198365
D2042_D2043_D2044.csv,10020846.62931988
D165_D166_D167.csv,15434.753002051115
D2074_D2075_D2076.csv,6527462.880546774
D1633_D1634_D1635.csv,461450782.3749345
D1638_D1639_D1640.csv,2606.279727535546
D40_D41_D42.csv,992959.3568686591
